text,topic
 One killed six injured in Nowshera suicide blast,Crime
 Police demolished 234 illegal hydrants,Crime
Car bomb hits Damascus as more die in ‘ceasefire’,Crime
 4 killed in suicide murder attempts,Crime
 Men arrested for Bangkok blasts say they were tortured,Crime
Saudi diplomat kidnapped in Yemen,Crime
 At least 19 killed in Ukraine as ‘truce’ collapses,Crime
 Scores killed in fighting near Damascus: NGO,Crime
Police arrest ex-NICL chairman at top court’s orders,Crime
7 killed in various incident,Crime
Karachi: Bike blast targets Rangers; 4 hurt,Crime
Intelligence officer brother shot dead third brother injured in Mardan,Crime
Pakistani ambassador advises Dr Aafia Siddiqui to get lawyer,Crime
 Iraq attacks kill 14,Crime
 SBBLU VC urges government to improve police on SSU standard,Crime
Rangers arrest seven Lyari gang war suspects,Crime
Amjad Sabri killing: CCTV footage of suspected attackers,Crime
Two including DSP hurt in Quetta blast,Crime
Islamic State claims deadly attack on Tunis museum,Crime
Blind acid attack survivor allegedly raped in Layyah,Crime
 Target killer handed over to Karachi police,Crime
Homs battered as civilian plight worsens,Crime
Kidnapped child killed in Multan,Crime
Pakistan Navy rescues 372 people from flood-hit Sukkur,Crime
Four accused of doctor’s murder presented before media in Khyber Agency,Crime
 One killed several injured in road mishap,Crime
Balochistan: Three kidnapees found shot dead near Chaman border,Crime
Greece to begin laying wildfire victims to rest amid recriminations,Crime
Robbers kill shopkeeper; police gun down ‘robber’ passer-by,Crime
Bombs rocket kill 11 Afghan civilians,Crime
Google cancels talk about gender issues over employees concern about online harassment,Crime
22-year-old Careem captain found murdered in Rawalpindi,Crime
Rao Anwar’s suspension divides opinion,Crime
Gen Raheel says Pak Army to fully cooperate with Sindh police,Crime
LAHORE: Lahore police on Tuesday suspected involvement of husband in electrocution of 40-year-old Nasreen Bibi. The police arrested the husband Muhammad Ashraf for his alleged involvement in the death of his wife. The children…,Crime
Doubts cloud success of Taliban talks,Crime
Indian Doctor claims to be tortured by Pakistani husband,Crime
Pakistan army continue relief operation in earthquake affected areas,Crime
 6 LeJ militants killed in clash with police in Karachi,Crime
Myanmar mob stones Muslim home amid Rohingya crisis,Crime
11 militants killed 19 injured in Orakzai operation,Crime
Police arrest Salman Ahmed outside Imran Khan’s Bani Gala residence,Crime
Two teenagers raped in three days,Crime
Five died one injured in different incidents,Crime
Rabbani killed in suicide attack,Crime
Violence on women in India,Crime
Attacks in Afghanistan kill 5 police officers,Crime
Ugandans invent ‘smart jacket’ to diagnose pneumonia,Crime
Jimenez eyes Ballantine’s atonement,Crime
Couple killed over karo kari,Crime
Police hunt for Paris attacks suspect,Crime
11die 18 hurt in Charsadda suicide blast,Crime
Brazil's Lula Calls Signs $58.7 Million Deal To Combat Amazon Deforestation,Crime
Video of New Year attack on woman in India’s tech hub prompts police probe,Crime
Teenage monster who killed for fun,Crime
Canada’s Quebec province to ban niqab in public sector,Crime
Raza murder: Shutter down wheel jam in Karachi,Crime
Four cops involved in gang rape arrested,Crime
 Surgeon kidnapped  in Quetta,Crime
Sixth suspect held in Brussels attacks raids: official,Crime
 30 killed in C. Africa capital in 3 days: ICRC,Crime
Violence against children,Crime
Karachi is one volatile city!,Crime
Police to be equipped on modern lines for ensuring peace: Bizenjo,Crime
Jemima worried for Imran Khan,Crime
Kidnapped Chinese teachers murdered: Chinese Foreign Ministry,Crime
 Genocide torture and mass rape — is this the new normal?,Crime
Man commits suicide after killing 2 brothers in Peshawar,Crime
Emotional poem on little Zainab,Crime
Fire at India firecracker warehouse kills 32,Crime
After film on Bosnia war Actress Jolie plans film on Afghanistan,Crime
Girl killed in police custody not in Gujrat riots says top Indian investigator,Crime
Three killed in two incidents in Karak,Crime
2 Western journalists dead Syria’s Homs pounded,Crime
Police resolve Abeera murder case arrest suspects,Crime
Dunya TV anchor’s residence attacked,Crime
Delhi Businessman Duped Of Rs 2 Crore Over False Promise Of Rajya Sabha Seat: Cops,Crime
21 dead in Nigeria church blasts rioting,Crime
Afghan mortars kill 2 Pakistani women,Crime
Japanese inventor develops flying sphere drone,Crime
Reported extortionist shoots restaurant employee for refusing to pay,Crime
 5 killed in road mishap,Crime
Vitamin D boosts recovery in burn injuries,Crime
Traders of Karachi threaten strike,Crime
SHC restrains police from arresting Mirza,Crime
Extortion: Karachi traders meet Sindh Governor,Crime
 Violent tornadoes kill 5 in US Midwest dozens injured,Crime
Three Chinese murdered in Afghan capital two missing,Crime
Five killed four injured in separate shootings,Crime
‘Hijab Day’ at Paris university divides opinion,Crime
 1 killed 2 injured in firing on levies mobile,Crime
Rangers arrest suspected terrorist during snap checking,Crime
Pakistan successfully test-fires ‘beyond visual range’ missile from JF-17 Thunder,Crime
 28 militants killed as army bombs six hideouts in NW,Crime
 Boko Haram gunmen kill 15 in Nigeria’s northeast,Crime
China’s Guo defends pistol title on final shot,Crime
Japan judo champion arrested for sexual assault,Crime
 One killed 9 hurt as bus overturns,Crime
 CM urges centre to release US UK donated equipments vehicles to Sindh police,Crime
 Excise police seize 1260 litres of poisonous liquor,Crime
 Car bombs kill at least 12 in Baghdad Shiite area,Crime
Rawalpindi ATC awards double death sentence to police constable’s killer,Crime
Two bodies recovered,Crime
Choas ensues as police baton charge job applicants at Karachi’s civil hospital,Crime
 Man burns wife to death on giving birth to female child,Crime
Rangers arrest 41 suspects in Karachi raids,Crime
Police neglect burial of dead bodies,Crime
 CEO of French oil giant Total killed in Moscow plane crash,Crime
Mira Nair is a tough taskmaster says Kate Hudson,Crime
Three labourers electrocuted in Lahore,Crime
Robbers cum murderers go on a rampage,Crime
Transgender killing: CCTV footage shows vehicle used by attackers,Crime
Farooq Awan case: 18 suspects nabbed in Karachi raids,Crime
Seven ways to protect yourself online,Crime
 Belgium: Belgian police officers gather behind a screen as they investigate a a shootout in an anti-terrorist raid in a street in Verviers Belgium.,Crime
 Child sex abuse going unabated,Crime
At least 478 died in Haiti from Hurricane Matthew,Crime
Robber shot dead during armed robbery attempt in Sialkot,Crime
Scotland Yard team in Pakistan to question Imran Farooq murder suspects,Crime
AG Office Union president shot dead,Crime
Japan sees some progress in race to cool nuclear reactors,Crime
Mock fire-fighting exercise held at PIMS BCC,Crime
Shahzaib’s father to withdraw case for Rs250 million,Crime
Blue murderer caught red handed,Crime
9th grader assaulted raped in Badin,Crime
Angry mob kills robber,Crime
119 students caught cheating in matric exams in Sindh,Crime
Pakistan fall to Perera Mathews in massive loss,Crime
Syrian forces kill 11 in besieged town,Crime
ISLAMABAD: An Anti-Terrorism Court (ATC) here on Wednesday while hearing the case pertaining Barrister Fahad Malik’s murder testified two witnesses and summoned for more prosecution witnesses on the next date of hearing.…,Crime
 Afghan cricket team captain’s father kidnapped,Crime
UK arrested Turkish businessman on Ankara extradition request,Crime
Hangu Peace Committee head killed,Crime
 Police IO suspended on threatening other officers,Crime
 KARACHI: A large number of people carrying the coffins for burial after offering Funeral prayers of  Shaheed SP-CID Ch. Aslam and his two colleagues at Gulshan Iqbal Police Special Security Office.,Crime
 Ulema asked to help police,Crime
Equity market climbs to highest level after braving a whole month of negatives,Crime
Taliban claim sectarian bombing that killed 12,Crime
Death toll in Quetta bombings rises to 28,Crime
Christmas terror bid foiled as police arrest five suspects in Karachi,Crime
Asad Kharal arrested in Hyderabad,Crime
Release of Raymond,Crime
Seven youngsters martyred in Indian held Kashmir,Crime
 At least 6 killed 35 wounded in Afghanistan market blast,Crime
Quetta man confesses to attempting rape murdering teenage sister,Crime
LHC forms commission to probe torture on special children cases,Crime
 Bangladesh police charge 13 over deadliest garment factory fire,Crime
Punjab govt introduces booklet to protect children from abuse,Crime
Eight killed in city; police arrest 15 suspects,Crime
 Mexican marines kill drug cartel’s chief hitman,Crime
Drone kills 15 militants in Yemen,Crime
Myanmar bulldozes what is left of Rohingya Muslim villages,Crime
 Sri Lankan murder accused arrested in  New Zealand,Crime
Class 11 Gurugram Student Beaten By 20 Boys Outside School: Cops,Crime
Afghan flash floods kill over 30,Crime
PIMS in deplorable condition,Crime
Man throws acid on wife,Crime
Thousands of women killed in IoK since Jan 1989,Crime
Drone kills seven in NWA,Crime
 Rabita Committee condemns rape of student in Karachi,Crime
Police official among two killed over personal enmity in Sanghar,Crime
Punjab govt to address shortage of police force,Crime
Band of brothers as Australia stand by New Zealand,Crime
 Bandits in police uniform rob 18 livestock traders,Crime
Afghan Red Cross workers ‘killed by IS’,Crime
Qaeda warns US hostage risks 'lonely death',Crime
Six fall prey to violence,Crime
ASWJ spokesman shot dead in Karachi,Crime
Chinese residents’ claim of robbery seems suspicious: police,Crime
Terrorist arrested in Karachi,Crime
 Afghan refugee among two murdered in Chagai,Crime
Intermediate student killed in alleged police firing,Crime
ANP candidate for NA-254 gunned down in Karachi,Crime
CHAKWAL: A widowed woman was allegedly murdered by four of her sons on Saturday according to police. Police said that Sultana Bibi the deceased lived in a rented house with four of her…,Crime
Balochistan minister’s son abducted from Pishin,Crime
Shehbaz says can’t say when police will nab Zainab’s killer,Crime
Hundreds greet Qadri at Minhaj Secretariat,Crime
Are Pakistanis mature enough to understand harassment on social media?,Crime
Two Afghans killed in Sohan firing,Crime
Four killed in attacks on peace committee members,Crime
 2 oil tankers burnt in Mastung,Crime
 Barcelona charged with tax fraud over Neymar deal,Crime
6 terrorists killed 33 arrested: ISPR,Crime
Saudi crown prince calls for vigilance after IS bombing,Crime
Beyond OBL,Crime
 Israeli strikes kill 15 on day 45 of Gaza war,Crime
Three gunned down at Bara Market,Crime
 ISLAMABAD: Tariq Fatimi Special Assistant to the Prime Minister on Foreign Affairs giving away certificates among the participants of 7th regional Workshop for Judges Prosecutors and Police Officers in South Asia on Effectively Countering Terrorism.,Crime
Two girls killed in Jaffarabad,Crime
SPARC condemns growing violence against children,Crime
Church of England set to vote on women bishops,Crime
11 die 40 injured in Thatta Nawabshah road accidents,Crime
17 killed in attacks against Iraqi security forces,Crime
HANGU: Three policemen among four killed in suspected militant attack,Crime
Sketch of Waheedur Rehman’s assassin issued; FIR lodged,Crime
India arrests 'guru' after violent stand-off,Crime
Zara Peerzada shuts down troll who offered her sex work,Crime
Police recover boy ‘held in chains’ in Sindh madrassah,Crime
Five killed several injured in violence,Crime
 Police men being given IT training,Crime
 Arrest warrants of 25 officials issued,Crime
Widow raped in Islamabad,Crime
Two dead 14 injured in Panjgur blast,Crime
Man dies as gas generator explodes in Manghopir,Crime
One dies 3 hurt as houses catch fire in Hyderabad,Crime
IG Sindh directs early recovery of Owais Shah,Crime
 Sindh police takes steps to modernise  investigation system,Crime
Sindh Police to give officers Rs50000 grant for ‘first marriage only’,Crime
